Date,Temperature,Humidity,Pressure,Compass,Accelerometer_raw_x,Accelerometer_raw_y,Accelerometer_raw_z,Compass_raw_x,Compass_raw_y,Compass_raw_z,Gyroscope_raw_x,Gyroscope_raw_y,Gyroscope_raw_z,Default
2020-06-20 19:08:38.760349,4,7,4,8,0,4,8,0,7,5,0,8,3,4
2020-06-20 19:08:39.848527,4,9,6,2,9,4,8,8,1,0,7,8,4,1
2020-06-20 19:08:40.934934,4,9,6,4,7,5,5,1,0,3,4,7,8,0
2020-06-20 19:08:42.026104,3,7,0,1,1,4,9,3,4,7,9,5,9,6
2020-06-20 19:08:54.475726,4,1,5,7,8,9,2,4,6,2,0,9,0,4
2020-06-20 19:08:56.605168,8,1,7,4,6,5,5,4,3,2,7,6,4,3
2020-06-20 19:08:57.695039,0,9,1,9,3,9,0,2,2,0,8,4,5,6
2020-06-20 19:08:58.771788,8,5,9,2,9,9,2,5,5,9,4,1,1,5
2020-06-20 19:08:59.855080,0,5,6,7,3,9,2,8,1,3,2,1,1,3
2020-06-20 19:09:00.938266,0,9,6,2,1,9,2,7,7,2,9,3,3,7
2020-06-20 19:09:03.069773,5,4,4,1,9,0,9,2,6,0,1,4,4,7
2020-06-20 19:09:04.163663,0,4,0,9,3,5,9,0,8,1,6,5,6,9
2020-06-20 19:09:05.252176,7,2,0,6,3,4,9,4,1,8,2,9,5,9
2020-06-20 19:09:06.342128,0,0,0,9,0,0,9,0,7,4,0,0,1,8
2020-06-20 19:09:07.441943,4,9,3,8,0,5,2,7,5,9,4,8,7,7
2020-06-20 19:09:09.559176,7,0,3,7,9,4,8,4,7,9,7,9,5,6
2020-06-20 19:09:10.644606,8,8,7,0,3,9,9,6,7,1,0,1,4,2
2020-06-20 19:09:11.727517,8,0,1,6,0,5,8,1,3,7,6,4,4,7
2020-06-20 19:09:12.810614,8,1,7,8,3,9,8,1,0,0,8,9,1,1
2020-06-20 19:09:13.893584,4,0,2,1,8,5,8,5,5,4,8,1,2,9
2020-06-20 19:09:25.270384,2,5,1,8,3,9,9,9,1,6,2,7,7,2
2020-06-20 19:09:26.353968,4,8,9,9,2,4,9,8,6,7,6,5,1,6
2020-06-20 19:09:27.436847,4,3,8,7,0,2,9,5,1,2,2,0,3,1
2020-06-20 19:09:28.523666,9,8,3,7,3,0,8,9,3,8,9,8,2,5
2020-06-20 19:09:29.607615,4,9,6,9,9,9,7,8,2,9,0,3,6,1
2020-06-20 19:09:31.733990,9,7,8,6,3,4,9,3,4,4,5,1,5,8
2020-06-20 19:09:32.816709,1,9,4,4,9,0,0,0,9,0,9,3,4,5
2020-06-20 19:09:33.892939,4,5,0,3,4,1,3,0,9,7,5,5,8,6
2020-06-20 19:09:34.976005,6,2,1,9,7,8,5,6,6,2,0,2,5,3
2020-06-20 19:09:36.059391,3,8,0,7,8,9,3,5,0,3,5,1,7,1
2020-06-20 19:09:38.184667,3,1,4,7,1,7,8,6,7,7,5,1,3,5
2020-06-20 19:09:39.269242,4,9,7,2,2,2,6,9,1,2,3,5,5,5
2020-06-20 19:09:40.357444,8,1,1,6,5,5,8,9,5,7,9,6,6,8
2020-06-20 19:09:41.445812,7,5,5,5,1,3,0,3,9,9,0,1,1,6
2020-06-20 19:09:42.529072,5,7,8,2,0,3,8,4,1,1,1,6,7,5
2020-06-20 19:09:44.663492,8,4,5,2,3,9,5,3,4,7,8,0,4,6
2020-06-20 19:09:55.764653,2,3,1,5,1,5,2,0,1,7,1,5,9,4
2020-06-20 19:09:56.847804,5,4,2,8,6,3,8,9,5,2,1,9,1,1
2020-06-20 19:09:57.925320,3,9,7,3,1,9,2,9,9,4,0,9,4,9
2020-06-20 19:09:59.008086,6,8,8,9,5,5,9,8,2,3,6,6,3,3
2020-06-20 19:10:01.134384,2,9,3,2,5,3,9,6,9,1,7,7,9,3
2020-06-20 19:10:02.214184,5,4,4,4,3,6,9,6,2,7,9,4,6,4
2020-06-20 19:10:03.300537,6,1,3,5,5,6,9,7,6,8,5,1,6,0
2020-06-20 19:10:04.384066,4,2,6,6,1,8,7,6,1,8,4,9,9,6
2020-06-20 19:10:05.468009,3,9,2,8,7,8,8,7,7,2,9,2,2,3
2020-06-20 19:10:07.592362,2,2,4,1,1,5,8,8,2,8,7,0,4,8
2020-06-20 19:10:08.676471,5,4,2,7,0,3,8,9,2,8,6,8,2,7
2020-06-20 19:10:09.755754,4,9,3,9,3,5,5,3,8,2,6,3,8,0
2020-06-20 19:10:10.844606,3,0,8,8,2,5,9,3,8,4,2,6,7,8
2020-06-20 19:10:11.929822,8,4,0,6,1,4,8,9,4,2,9,8,0,1
2020-06-20 19:10:14.054624,7,4,6,5,3,8,8,4,6,9,2,0,3,8
2020-06-20 19:10:15.137271,5,6,8,1,6,7,0,3,5,6,7,0,4,3
2020-06-20 19:10:27.904799,2,2,4,1,3,9,8,6,6,6,0,5,6,4
2020-06-20 19:10:28.991245,5,0,0,4,9,5,8,2,1,2,4,4,0,7
2020-06-20 19:10:30.078284,5,1,3,7,7,4,5,6,8,8,5,7,4,3
2020-06-20 19:10:32.201555,8,0,5,9,3,7,9,4,3,9,0,7,2,6
2020-06-20 19:10:33.291000,3,4,0,1,6,2,8,2,7,2,9,3,7,3
2020-06-20 19:10:34.370089,2,3,6,0,7,5,5,8,1,3,6,1,4,7
2020-06-20 19:10:35.457729,2,6,2,9,1,5,8,3,2,1,1,1,5,5
2020-06-20 19:10:36.542864,4,3,6,4,1,5,8,5,9,6,4,7,8,5
2020-06-20 19:10:38.668681,6,8,6,1,0,6,5,5,2,6,1,7,8,0
2020-06-20 19:10:39.753696,4,0,6,5,3,3,8,8,3,4,0,4,9,6
2020-06-20 19:10:40.841080,3,2,5,0,3,6,5,1,4,1,4,8,9,1
2020-06-20 19:10:41.924238,2,0,8,2,1,6,8,9,0,6,0,8,9,8
2020-06-20 19:10:43.010302,3,3,2,3,1,8,0,2,8,1,0,2,9,5
2020-06-20 19:10:45.140736,3,1,5,8,1,5,8,8,8,9,3,2,3,9
2020-06-20 19:10:46.227406,2,4,5,3,7,5,3,6,4,9,0,2,9,7
2020-06-20 19:10:47.311539,4,7,6,8,1,5,3,7,0,7,6,5,5,1
2020-06-20 19:10:58.398691,5,7,6,7,3,8,8,8,5,8,7,8,1,8
2020-06-20 19:10:59.485070,9,1,5,2,3,5,8,5,7,0,7,1,8,0
2020-06-20 19:11:01.614521,3,5,3,1,1,6,8,0,0,7,8,0,0,3
2020-06-20 19:11:02.698319,6,3,3,4,3,9,5,3,9,2,7,1,3,6
2020-06-20 19:11:03.784531,3,7,4,7,5,7,8,1,0,5,4,6,4,0
2020-06-20 19:11:04.868276,4,8,2,8,5,5,8,6,2,6,6,0,3,4
2020-06-20 19:11:05.952481,3,4,3,9,6,5,5,4,1,6,5,7,3,0
2020-06-20 19:11:08.073343,4,9,5,2,2,5,8,4,1,9,5,6,8,3
2020-06-20 19:11:09.171862,4,2,0,3,6,6,8,6,4,7,1,7,4,5
2020-06-20 19:11:10.259313,9,9,6,6,1,5,8,0,6,9,2,1,5,1
2020-06-20 19:11:11.338872,9,1,1,4,1,5,8,7,0,5,2,1,5,6
2020-06-20 19:11:12.426190,4,8,3,1,1,8,5,2,1,8,3,6,0,1
2020-06-20 19:11:14.561388,9,9,7,2,5,3,8,5,6,7,0,4,7,1
2020-06-20 19:11:15.644894,3,1,8,9,1,7,5,8,2,5,6,2,1,8
2020-06-20 19:11:16.728869,5,9,7,5,1,5,5,5,5,1,2,5,7,2
2020-06-20 19:11:17.811298,4,9,7,7,1,8,9,3,6,2,2,5,9,4
2020-06-20 19:11:28.163112,9,5,1,5,5,5,8,9,2,0,1,2,5,9
2020-06-20 19:11:30.290773,3,5,1,7,1,6,9,0,0,5,6,0,6,4
2020-06-20 19:11:31.375397,3,4,4,7,2,5,9,5,5,5,3,4,1,7
2020-06-20 19:11:32.465085,3,3,4,9,2,9,5,2,7,4,0,6,3,3
2020-06-20 19:11:33.546891,6,8,8,9,6,5,5,5,5,0,5,7,9,2
2020-06-20 19:11:34.633766,8,1,7,0,7,6,8,0,2,8,7,8,0,4
2020-06-20 19:11:36.762664,4,7,7,2,1,8,8,2,0,2,5,5,8,6
2020-06-20 19:11:37.844099,9,5,1,8,6,6,8,3,6,5,8,8,1,5
2020-06-20 19:11:38.927007,4,5,1,0,2,5,8,4,8,3,6,9,8,5
2020-06-20 19:11:40.009739,9,3,3,5,7,5,9,0,2,3,8,2,0,2
2020-06-20 19:11:41.088524,3,6,6,4,6,6,8,4,5,6,8,7,2,5
2020-06-20 19:11:43.212158,4,3,4,5,3,7,0,0,3,6,5,9,0,2
2020-06-20 19:11:44.296366,5,1,3,5,1,5,0,7,5,0,1,4,5,6
2020-06-20 19:11:45.379817,2,4,1,2,1,8,0,9,5,9,8,7,4,7
2020-06-20 19:11:46.463315,6,0,4,8,7,9,8,1,5,6,1,6,8,6
2020-06-20 19:11:47.547229,6,7,2,9,1,3,4,2,0,6,9,4,7,8
2020-06-20 19:11:58.924597,2,6,0,5,6,8,5,4,9,3,6,3,1,3
2020-06-20 19:12:00.012203,3,0,4,0,6,8,8,6,4,7,9,1,8,2
2020-06-20 19:12:01.095916,2,0,2,5,7,3,5,5,6,5,9,3,5,0
2020-06-20 19:12:02.179573,5,3,6,6,2,5,0,7,7,9,1,0,5,5
2020-06-20 19:12:03.267032,6,4,1,4,0,3,5,2,1,5,9,3,7,4
2020-06-20 19:12:05.392268,6,4,2,2,6,5,5,8,1,7,4,6,0,2
2020-06-20 19:12:06.475817,3,9,0,4,1,3,9,6,7,0,6,8,8,7
2020-06-20 19:12:07.558898,1,5,7,4,6,4,9,7,3,3,2,9,3,3
2020-06-20 19:12:08.645150,3,0,7,7,1,6,9,9,6,3,2,9,5,8
2020-06-20 19:12:09.732664,2,2,2,2,7,5,8,2,0,6,8,6,5,9
2020-06-20 19:12:11.853056,4,6,5,4,6,6,9,1,7,8,5,4,2,0
2020-06-20 19:12:12.937040,5,2,3,1,6,3,7,0,9,3,4,3,9,2
2020-06-20 19:12:14.024903,4,4,0,9,6,8,8,6,4,5,9,2,9,4
2020-06-20 19:12:15.111138,3,2,4,7,5,5,9,1,4,5,1,0,6,4
2020-06-20 19:12:16.194991,2,5,7,1,3,6,9,2,2,4,0,4,1,6
2020-06-20 19:12:18.324332,9,3,7,2,5,5,8,9,7,4,4,4,3,6
2020-06-20 19:12:30.961977,9,2,1,3,3,3,8,9,4,9,5,9,7,2
2020-06-20 19:12:32.055263,2,8,8,6,7,8,8,1,3,6,2,1,6,1
2020-06-20 19:12:33.142767,2,6,4,5,3,8,3,8,5,9,7,3,2,9
2020-06-20 19:12:34.226173,4,3,5,8,0,5,8,1,8,6,3,7,3,9
2020-06-20 19:12:36.360309,4,8,7,4,9,6,4,5,3,9,8,1,8,2
2020-06-20 19:12:37.445316,4,3,4,3,1,2,0,2,1,4,8,3,0,0
2020-06-20 19:12:38.529444,3,5,2,6,5,6,8,5,6,0,7,0,5,1
2020-06-20 19:12:39.613553,1,0,5,0,6,8,8,4,3,9,7,0,8,9
2020-06-20 19:12:40.697287,6,9,9,3,1,6,9,7,6,6,6,1,3,8
2020-06-20 19:12:42.821446,1,4,9,6,1,5,2,4,3,5,1,0,0,6
2020-06-20 19:12:43.905561,3,7,7,4,1,5,5,7,5,7,8,0,8,1
2020-06-20 19:12:44.989592,7,4,2,8,3,8,9,5,7,2,3,2,2,9
2020-06-20 19:12:46.073503,1,7,4,6,1,7,2,1,8,3,1,7,3,1
2020-06-20 19:12:47.157624,0,3,2,7,0,5,9,7,4,3,0,4,0,1
2020-06-20 19:12:49.284266,6,1,1,6,1,7,8,7,8,1,0,5,6,9
2020-06-20 19:12:50.371596,5,9,4,7,1,6,8,4,8,4,2,6,2,8
2020-06-20 19:13:00.716809,0,5,3,6,6,5,8,5,1,4,6,2,2,2
2020-06-20 19:13:01.801587,7,2,5,1,3,7,8,7,4,7,0,1,8,5
2020-06-20 19:13:02.885447,1,3,7,1,1,4,8,5,7,6,6,1,0,4
2020-06-20 19:13:05.006289,1,1,0,7,1,5,8,1,3,3,9,5,9,2
2020-06-20 19:13:06.102158,1,9,9,2,7,5,8,8,1,2,4,9,5,4
2020-06-20 19:13:07.186511,7,9,7,9,3,2,9,9,7,4,4,2,9,8
2020-06-20 19:13:08.269663,1,1,4,7,3,6,8,2,6,6,8,7,2,5
2020-06-20 19:13:09.353753,1,4,3,1,5,5,8,2,4,5,8,2,3,5
2020-06-20 19:13:11.477029,5,8,4,4,5,5,8,2,4,7,3,9,1,0
2020-06-20 19:13:12.560453,0,6,0,3,6,4,8,5,3,5,8,6,0,4
2020-06-20 19:13:13.647167,9,7,0,5,9,8,4,5,0,7,8,4,8,7
2020-06-20 19:13:14.729581,5,1,3,2,5,5,8,4,6,3,5,9,5,2
2020-06-20 19:13:15.814497,1,1,5,8,1,6,8,4,0,3,8,6,3,1
2020-06-20 19:13:17.929572,7,1,7,2,0,9,3,6,2,2,8,9,8,4
2020-06-20 19:13:19.012375,2,3,1,8,7,4,4,5,7,8,0,7,3,3
2020-06-20 19:13:20.098773,2,0,5,5,3,5,8,5,4,3,9,2,0,9
2020-06-20 19:13:31.168417,6,7,0,3,6,5,8,3,7,2,5,9,4,7
2020-06-20 19:13:32.249942,6,6,5,3,2,6,8,5,0,9,0,2,9,6
2020-06-20 19:13:34.372079,3,9,6,5,6,6,9,0,9,7,8,3,7,8
2020-06-20 19:13:35.458786,6,2,0,9,3,2,9,7,6,9,1,1,6,1
2020-06-20 19:13:36.644293,3,6,8,8,7,3,8,2,8,2,8,8,6,4
2020-06-20 19:13:37.727327,3,9,2,0,5,4,8,2,7,5,6,2,1,8
2020-06-20 19:13:38.813942,1,4,4,7,1,5,8,3,4,4,2,4,5,4
2020-06-20 19:13:40.938285,3,9,5,6,5,8,8,3,9,8,8,7,9,7
2020-06-20 19:13:42.023092,6,9,4,2,3,3,5,1,4,8,9,4,1,8
2020-06-20 19:13:43.105791,8,0,8,3,1,8,8,9,8,3,2,6,4,2
2020-06-20 19:13:44.188638,2,7,5,0,4,8,8,1,4,6,8,8,1,6
2020-06-20 19:13:45.271547,1,4,3,3,1,6,8,7,7,4,4,1,4,6
2020-06-20 19:13:47.393292,6,6,4,2,1,8,9,2,0,8,1,3,2,3
2020-06-20 19:13:48.474367,5,2,1,2,3,4,2,0,1,4,6,9,8,2
2020-06-20 19:13:49.557044,0,7,7,8,6,5,9,9,6,3,6,9,9,4
2020-06-20 19:13:50.639951,2,9,5,7,1,8,9,9,7,3,2,3,7,5
2020-06-20 19:14:01.719751,1,0,0,1,6,4,8,1,1,1,0,7,5,2
2020-06-20 19:14:03.844177,5,3,1,5,1,4,8,6,8,7,4,2,7,9
2020-06-20 19:14:04.927381,6,6,3,0,1,8,9,2,8,0,6,2,9,9
2020-06-20 19:14:06.010420,0,2,2,4,7,7,8,4,2,1,9,3,1,0
2020-06-20 19:14:07.095271,7,5,9,2,5,9,5,1,3,9,2,9,8,4
2020-06-20 19:14:08.173248,7,5,3,7,2,5,8,5,3,6,3,1,2,5
2020-06-20 19:14:10.293314,2,0,0,9,3,6,8,1,6,9,7,5,8,1
2020-06-20 19:14:11.377017,7,0,4,0,2,8,4,3,0,7,4,5,8,8
2020-06-20 19:14:12.454417,8,3,7,1,3,9,4,3,7,3,5,8,7,2
2020-06-20 19:14:13.537837,1,3,3,4,6,3,6,6,3,2,2,8,3,9
2020-06-20 19:14:14.621389,4,7,0,3,1,6,5,5,2,1,8,2,6,8
2020-06-20 19:14:16.740271,2,7,7,6,1,9,8,3,6,6,0,2,4,3
2020-06-20 19:14:17.833743,1,4,4,1,7,7,8,8,0,6,4,2,0,1
2020-06-20 19:14:18.921312,0,3,4,4,5,9,0,9,2,6,0,4,2,7
2020-06-20 19:14:20.004988,2,3,3,6,0,5,8,2,2,6,9,4,4,0
2020-06-20 19:14:21.086685,7,6,1,2,0,6,5,4,9,6,2,2,1,7
2020-06-20 19:14:33.202746,5,2,0,5,1,3,5,3,6,5,7,4,6,2
2020-06-20 19:14:34.307168,5,9,7,2,5,9,5,6,7,2,8,4,2,2
2020-06-20 19:14:35.395393,2,1,3,4,6,9,5,2,7,7,2,8,0,2
2020-06-20 19:14:36.486824,7,7,8,4,6,5,8,7,5,7,1,9,6,7
2020-06-20 19:14:37.570895,6,5,6,9,1,3,8,3,7,2,8,8,8,4
2020-06-20 19:14:39.694312,0,4,0,3,1,5,5,9,1,3,1,1,2,8
2020-06-20 19:14:40.778282,2,5,7,5,5,5,8,8,5,2,5,2,2,9
2020-06-20 19:14:41.862116,0,6,1,4,5,9,5,0,6,1,5,4,4,5
2020-06-20 19:14:42.948909,2,4,3,1,5,3,0,8,4,3,6,3,1,8
2020-06-20 19:14:44.036443,0,6,1,3,6,9,0,3,4,9,8,7,1,9
2020-06-20 19:14:46.144541,1,4,1,0,5,3,5,7,3,8,9,8,5,1
2020-06-20 19:14:47.230728,5,0,0,9,6,4,4,1,8,9,8,0,6,5
2020-06-20 19:14:48.320458,2,7,9,8,1,8,0,2,3,3,5,7,6,6
2020-06-20 19:14:49.406200,0,8,1,8,3,9,0,7,3,6,0,9,0,0
2020-06-20 19:14:50.495138,7,0,0,6,1,5,8,4,5,4,7,2,1,0
2020-06-20 19:14:52.618455,1,4,5,5,1,5,0,5,0,6,1,0,6,1
2020-06-20 19:15:03.712376,8,9,1,7,5,5,8,7,4,5,7,4,2,6
2020-06-20 19:15:04.802161,9,4,4,6,1,6,8,4,1,0,0,7,8,7
2020-06-20 19:15:05.891423,8,2,8,7,1,4,8,4,1,5,8,2,6,3
2020-06-20 19:15:06.978094,8,1,9,2,1,6,8,5,1,6,4,3,4,2
2020-06-20 19:15:09.094613,6,9,8,3,2,7,8,2,7,6,6,9,9,9
2020-06-20 19:15:10.177993,8,2,6,4,7,9,6,3,1,8,5,4,3,7
2020-06-20 19:15:11.262017,9,7,2,9,5,3,8,8,6,8,0,9,8,9
2020-06-20 19:15:12.345630,3,8,0,5,1,7,3,7,9,3,7,8,3,0
2020-06-20 19:15:13.429432,9,7,3,7,7,2,3,4,8,8,2,7,0,4
2020-06-20 19:15:15.554219,9,5,1,2,3,8,8,4,8,1,0,7,4,8
2020-06-20 19:15:16.637582,1,4,9,4,1,6,8,1,9,9,1,1,9,4
2020-06-20 19:15:17.720928,9,7,4,7,1,9,8,9,2,9,2,1,2,8
2020-06-20 19:15:18.808286,7,6,0,3,6,8,6,4,1,5,0,8,3,3
2020-06-20 19:15:19.889488,6,5,7,7,1,6,5,1,0,4,5,3,3,0
2020-06-20 19:15:22.007144,3,4,2,0,0,8,7,5,7,1,5,7,8,2
2020-06-20 19:15:23.094812,9,0,2,6,1,9,2,7,4,9,1,9,8,5
2020-06-20 19:15:33.445099,2,2,8,7,5,3,9,0,3,5,6,9,9,0
2020-06-20 19:15:34.534720,7,3,4,4,1,7,9,8,3,4,3,9,4,8
2020-06-20 19:15:35.622232,7,7,4,4,7,3,9,4,2,1,5,4,5,7
2020-06-20 19:15:37.733828,0,5,3,8,5,9,8,7,6,7,4,3,2,1
2020-06-20 19:15:38.824911,1,2,7,7,5,3,5,8,1,9,0,8,8,9
2020-06-20 19:15:39.915598,0,5,8,5,1,3,9,2,7,3,5,7,3,3
2020-06-20 19:15:41.001411,8,8,6,4,1,8,8,6,9,0,4,4,3,3
2020-06-20 19:15:42.095706,8,8,3,1,0,3,8,2,8,6,7,0,3,0
2020-06-20 19:15:44.215958,0,4,7,3,1,9,8,8,5,4,4,1,5,4
2020-06-20 19:15:45.308574,0,7,6,0,1,8,0,6,5,6,9,2,7,1
2020-06-20 19:15:46.396467,0,7,6,3,1,8,5,6,0,1,2,4,1,5
2020-06-20 19:15:47.483533,1,3,0,5,6,5,8,1,3,9,3,5,0,7
2020-06-20 19:15:48.579743,4,3,6,6,5,8,5,9,3,1,9,9,4,9
2020-06-20 19:15:50.723297,0,8,0,6,6,5,9,9,0,6,9,4,3,4
2020-06-20 19:15:51.806679,1,5,8,8,1,5,6,1,9,2,1,6,3,4
2020-06-20 19:15:52.890107,6,3,8,6,3,3,8,4,7,4,2,3,1,5
2020-06-20 19:16:03.965621,9,9,2,7,2,5,8,4,7,3,2,4,6,5
2020-06-20 19:16:05.049103,7,2,7,8,1,5,9,8,7,0,6,0,7,7
2020-06-20 19:16:07.175366,0,2,2,5,9,8,5,6,1,4,8,7,0,1
2020-06-20 19:16:08.254985,0,1,4,1,1,4,5,1,2,2,1,2,7,7
2020-06-20 19:16:09.342884,9,2,4,4,6,3,8,3,8,3,1,8,0,6
2020-06-20 19:16:10.426310,0,3,3,3,5,9,8,8,7,8,4,2,9,0
2020-06-20 19:16:11.509902,0,4,5,8,2,6,8,7,7,3,7,5,5,0
2020-06-20 19:16:13.636773,5,9,9,7,5,5,4,5,1,2,5,6,1,9
2020-06-20 19:16:14.726602,1,9,4,6,1,5,8,1,5,2,5,7,4,4
2020-06-20 19:16:15.809929,0,7,4,8,1,8,6,8,4,8,5,3,7,3
2020-06-20 19:16:16.892948,2,6,2,7,1,9,0,2,8,0,8,6,4,1
2020-06-20 19:16:17.976697,0,2,8,8,1,9,0,4,4,0,6,1,9,0
2020-06-20 19:16:20.103642,6,8,4,3,6,8,6,0,5,4,0,5,4,9
2020-06-20 19:16:21.186921,1,6,2,9,1,5,5,5,5,9,2,9,2,0
2020-06-20 19:16:22.265925,6,7,0,1,5,3,8,4,5,3,1,3,0,9
2020-06-20 19:16:23.354128,1,3,9,2,6,9,5,8,5,7,2,6,0,6
2020-06-20 19:16:35.995081,7,0,6,7,6,7,9,5,8,6,3,7,4,3
2020-06-20 19:16:38.118528,4,7,2,6,5,3,8,7,1,2,4,4,3,3
2020-06-20 19:16:39.202507,8,3,8,4,1,5,8,7,6,9,6,1,9,5
2020-06-20 19:16:40.282530,9,1,8,7,1,6,8,4,8,5,9,2,2,2
2020-06-20 19:16:41.375429,4,4,8,4,1,5,8,3,6,6,2,7,4,8
2020-06-20 19:16:42.462237,8,9,6,6,1,8,8,4,4,0,6,3,8,3
2020-06-20 19:16:44.588090,1,6,8,4,5,9,8,7,7,4,5,9,3,6
2020-06-20 19:16:45.672246,6,2,2,8,1,6,9,3,6,6,7,4,2,0
2020-06-20 19:16:46.774551,6,4,7,4,3,5,9,8,9,7,9,4,3,4
2020-06-20 19:16:47.859010,7,5,9,8,5,3,8,1,6,4,4,0,6,5
2020-06-20 19:16:48.945501,3,3,2,0,7,9,8,7,6,0,1,6,6,1
2020-06-20 19:16:51.072501,8,8,0,1,1,7,5,3,0,8,7,2,8,5
2020-06-20 19:16:52.172357,4,1,3,6,1,8,9,8,7,2,4,6,7,6
2020-06-20 19:16:53.256194,7,1,4,2,1,4,9,0,3,2,9,9,9,3
2020-06-20 19:16:54.340103,1,9,8,4,2,5,9,0,7,2,0,6,8,8
2020-06-20 19:16:55.423904,1,4,7,0,5,9,2,4,1,5,3,5,8,5
2020-06-20 19:17:06.802719,7,6,1,8,6,3,8,8,5,4,1,6,2,3
2020-06-20 19:17:07.886218,8,7,2,7,9,3,8,5,6,2,0,4,5,9
2020-06-20 19:17:08.969677,0,0,2,8,2,5,8,6,4,0,6,0,2,3
2020-06-20 19:17:10.053704,0,4,3,1,1,7,5,7,0,5,9,8,8,4
2020-06-20 19:17:11.138068,1,0,0,5,1,8,8,3,7,0,5,1,0,3
2020-06-20 19:17:13.261548,9,1,7,3,1,9,9,5,7,3,8,3,4,1
2020-06-20 19:17:14.345327,5,4,4,5,5,5,8,6,9,2,1,2,7,0
2020-06-20 19:17:15.428723,0,5,9,2,5,5,8,2,9,4,7,8,0,3
2020-06-20 19:17:16.512435,9,0,1,7,1,6,8,5,3,3,3,3,7,7
2020-06-20 19:17:17.595812,2,3,1,7,1,9,8,6,6,9,1,9,6,3
2020-06-20 19:17:19.723231,6,4,9,4,1,7,8,3,0,2,1,4,9,1
2020-06-20 19:17:20.808087,5,3,7,5,0,3,8,0,7,1,3,5,6,7
2020-06-20 19:17:21.895370,0,9,6,9,7,9,8,2,6,8,5,1,3,9
2020-06-20 19:17:22.978921,2,4,1,7,1,9,8,5,5,0,7,2,6,8
2020-06-20 19:17:24.062438,2,8,4,5,1,9,8,4,5,9,4,4,4,4
2020-06-20 19:17:26.177387,6,3,8,2,7,7,8,5,9,2,8,1,4,4
2020-06-20 19:17:36.524713,8,6,7,4,5,6,6,4,5,5,9,3,2,0
2020-06-20 19:17:37.612072,9,3,9,0,1,7,4,4,0,1,2,8,5,7
2020-06-20 19:17:38.697175,0,3,4,5,5,9,8,9,6,5,6,6,4,1
2020-06-20 19:17:39.783795,6,6,3,5,1,3,0,1,1,4,5,2,2,4
2020-06-20 19:17:41.909606,3,6,7,9,5,9,0,7,8,2,0,7,3,6
2020-06-20 19:17:42.993287,6,6,9,2,0,5,4,0,3,7,8,0,7,7
2020-06-20 19:17:44.075897,6,4,2,4,6,9,4,7,5,5,9,6,8,6
2020-06-20 19:17:45.159582,7,4,1,2,9,8,8,9,6,9,5,9,5,9
2020-06-20 19:17:46.259437,0,4,2,7,2,5,4,9,6,7,5,0,4,2
2020-06-20 19:17:48.383095,0,7,4,2,9,5,0,7,6,7,0,1,3,0
2020-06-20 19:17:49.484443,6,7,1,8,0,9,8,8,6,9,3,4,9,1
2020-06-20 19:17:50.571018,1,9,5,6,1,7,3,6,3,6,2,8,6,0
2020-06-20 19:17:51.655249,3,5,7,9,7,8,6,4,6,4,1,4,3,6
2020-06-20 19:17:52.737921,4,7,3,8,3,9,5,2,1,4,1,4,5,6
2020-06-20 19:17:54.856483,8,3,9,2,1,9,4,1,8,4,9,8,8,3
2020-06-20 19:17:55.938929,2,6,1,3,1,7,8,1,7,9,0,9,3,4
2020-06-20 19:18:07.010005,9,1,9,6,7,5,0,8,7,8,5,9,0,3
2020-06-20 19:18:08.098956,4,1,6,0,1,4,5,1,4,3,6,1,0,7
2020-06-20 19:18:09.181557,6,4,3,2,3,5,3,2,8,6,1,3,7,5
2020-06-20 19:18:11.301266,2,7,2,7,2,3,0,7,4,8,0,5,2,8
2020-06-20 19:18:12.386285,8,2,9,2,7,8,8,4,5,8,6,1,4,1
2020-06-20 19:18:13.474467,3,6,8,7,1,7,4,0,5,2,4,7,1,9
2020-06-20 19:18:14.557182,6,4,8,1,3,5,8,8,8,2,4,5,4,0
2020-06-20 19:18:15.643940,8,7,4,7,1,6,4,7,9,0,4,5,1,1
2020-06-20 19:18:17.762749,3,6,3,0,7,3,6,5,3,7,2,7,6,8
2020-06-20 19:18:18.851373,3,5,4,0,7,2,8,8,8,7,8,2,2,5
2020-06-20 19:18:19.942026,8,8,6,2,6,8,8,7,5,1,2,9,2,7
2020-06-20 19:18:23.290225,7,7,7,5,1,6,8,1,3,9,3,1,1,9
2020-06-20 19:18:24.374137,7,7,1,3,3,6,0,9,1,0,1,7,1,1
2020-06-20 19:18:26.483964,5,1,3,7,6,3,0,0,9,5,5,4,8,4
2020-06-20 19:18:27.573474,8,6,3,1,1,4,8,1,5,1,6,3,0,7
2020-06-20 19:18:28.657425,5,3,2,1,1,5,5,8,3,8,1,1,5,0
2020-06-20 19:18:39.729896,8,2,3,5,1,8,8,1,1,3,2,9,9,4
2020-06-20 19:18:40.816767,6,7,4,8,5,9,5,3,1,8,8,4,9,7
2020-06-20 19:18:42.925090,6,3,7,5,6,8,5,6,5,4,0,4,5,6
2020-06-20 19:18:44.009445,0,0,9,9,1,2,5,5,5,3,9,0,9,6
2020-06-20 19:18:45.095749,8,9,7,0,0,4,8,7,1,1,1,6,4,3
2020-06-20 19:18:46.184039,7,5,6,9,1,5,9,5,3,7,5,7,4,5
2020-06-20 19:18:47.268302,6,0,0,6,1,6,8,2,4,0,7,8,0,1
